aeca6d4a-3b28-4111-9b21-f5ac25d4ab2f|BYD|ATTO 3|Standard Range|4455.00|1875.00|1615.00||175.00|secondary_automotive_media|https://www.9carthai.com/byd-price/|2026-09-18 08:28:06.962
7c6a8ebf-1879-495e-8223-f58846598664|BYD|Seal|Dynamic RWD|4800.00|1875.00|1460.00|2920.00|145.00|secondary_automotive_media|https://www.9carthai.com/byd-price/|2026-09-18 08:45:44.254
07d3162d-e44a-4c46-bd4a-e5d0de834ff1|BYD|Sealion 7|Advanced|4830.00|1925.00|1620.00|2930.00|195.00|secondary_automotive_media|https://www.9carthai.com/byd-price/|2026-09-18 08:45:44.254
b49107c1-52a4-4d06-aa7b-13e2acfcdacd|Honda|City|e:HEV|4589.00|1748.00|1467.00|2610.00|135.00|secondary_automotive_media|https://www.headlightmag.com/official-price-honda-city-big-minorchange-2026/|2026-09-18 08:28:06.962
7aa60572-0665-4820-9116-eef818fea04e|Honda|Civic|e:HEV|4674.00|1802.00|1415.00|2735.00|135.00|secondary_automotive_media|https://www.headlightmag.com/official-price-honda-civic-ehev-2026-s-plus-shift/|2026-09-18 08:28:06.962
3189ca72-25b0-41ea-8b68-9861bb8e0cbe|Honda|HR-V|e:HEV|4385.00|1790.00|1612.00|2660.00|190.00|secondary_automotive_media|https://www.headlightmag.com/official-price-honda-city-big-minorchange-2026/|2026-09-18 08:28:06.962
35893cdb-30d5-451a-8d76-af18834f0229|MG|IM5|EV|4928.00|1905.00|1485.00||145.00|secondary_automotive_media|https://www.headlightmag.com/official-price-mg-im-5-long-range-rwd/|2026-09-18 08:28:06.962
4a6894f2-e9cc-41b5-b6b0-b5a07be28b76|MG|MG4|Standard|4287.00|1836.00|1516.00||150.00|secondary_automotive_media|https://www.headlightmag.com/official-price-mg4-my2026-2/|2026-09-18 08:28:06.962
5f7c490d-7055-4db3-a3fb-befbfbd13f9f|MG|S5 EV PLUS|EV PLUS|4325.00|1815.00|1530.00||155.00|secondary_automotive_media|https://www.headlightmag.com/official-price-mg-urban-2026/|2026-09-18 08:28:06.962
e718c273-fdc5-48e6-840a-c629c5c3d3f3|Toyota|bZ4X|AWD|4690.00|1860.00|1650.00|2850.00||primary_official|https://www.toyota.co.th/en/model/api/car/?series_code=bz4x|2026-09-19 13:58:40.194
b9618699-019f-46b5-8608-e675a2d93701|Toyota|bZ4X|FWD|4690.00|1860.00|1650.00|2850.00||primary_official|https://www.toyota.co.th/en/model/api/car/?series_code=bz4x|2026-09-19 13:58:40.194
284c7016-d5ec-4db3-8eb6-1e659a33c2f6|Toyota|Camry|2.0 Smart|4920.00|1840.00|1445.00|2825.00||primary_official|https://www.toyota.co.th/en/model/api/car/?series_code=camry|2026-09-19 13:57:49.714
c45c87f1-5c00-4716-aa60-71231568dcf0|Toyota|Camry|HEV|4920.00|1840.00|1455.00|2825.00|140.00|secondary_automotive_media|https://www.9carthai.com/toyota-price/|2026-09-18 08:45:44.254
dfb69266-4371-4256-8326-e5b817693b4b|Toyota|Camry|2.5 Hybrid Premium|4920.00|1840.00|1445.00|2825.00||primary_official|https://www.toyota.co.th/en/model/api/car/?series_code=camry|2026-09-19 13:57:49.714
594b4369-6a46-4a0d-8e8d-d8af6faf07fd|Toyota|Camry|2.5 Premium|4920.00|1840.00|1445.00|2825.00||primary_official|https://www.toyota.co.th/en/model/api/car/?series_code=camry|2026-09-19 13:57:49.714
1737d5f0-a872-497c-bebf-5d73ad73faab|Toyota|Fortuner|2.4 G|4795.00|1855.00|1835.00|2750.00||primary_official|https://www.toyota.co.th/en/model/api/car/?series_code=fortuner_legender|2026-09-19 13:58:40.194
808f3cab-d800-497b-b3f3-f1a2175e8344|Toyota|Fortuner|2.4 LEGENDER|4795.00|1855.00|1835.00|2750.00||primary_official|https://www.toyota.co.th/en/model/api/car/?series_code=fortuner_legender|2026-09-19 13:58:40.194
0b4be309-dba7-44f6-bfb5-d6b980e75c8c|Toyota|Innova Zenix|2.0 Premium|4799.00|1850.00|1790.00|2850.00||primary_official|https://www.toyota.co.th/en/model/api/car/?series_code=innovazenix|2026-09-19 13:58:40.194
61744c1f-0c94-4adf-ae3b-f875217d6cf2|Toyota|Innova Zenix|2.0 Hybrid Premium|4799.00|1850.00|1790.00|2850.00||primary_official|https://www.toyota.co.th/en/model/api/car/?series_code=innovazenix|2026-09-19 13:58:40.194
539f24be-a887-4416-9a2a-8446f371dea0|Toyota|Innova Zenix|2.0 Smart|4799.00|1850.00|1790.00|2850.00||primary_official|https://www.toyota.co.th/en/model/api/car/?series_code=innovazenix|2026-09-19 13:58:40.194
b1cb9084-2e02-426f-b05f-08cf851a0d32|Toyota|Veloz|Premium|4475.00|1750.00|1700.00|2750.00||primary_official|https://www.toyota.co.th/en/model/api/car/?series_code=veloz|2026-09-19 13:58:40.194
de2872c7-971c-4e50-b23a-8584d0b06e9d|Toyota|Veloz|Smart|4475.00|1750.00|1700.00|2750.00||primary_official|https://www.toyota.co.th/en/model/api/car/?series_code=veloz|2026-09-19 13:58:40.194
56aab5fd-98a6-4759-b6f1-81980d957063|Toyota|Yaris Ativ|Premium|4425.00|1740.00|1480.00|2620.00||primary_official|https://www.toyota.co.th/en/model/api/car/?series_code=yarisativ|2026-09-19 13:58:40.194
6960a32e-c3f6-49e0-a6a9-b0e8c7792298|Toyota|Yaris Ativ|Smart|4425.00|1740.00|1480.00|2620.00||primary_official|https://www.toyota.co.th/en/model/api/car/?series_code=yarisativ|2026-09-19 13:58:40.194
2125f9bd-0f59-47c8-ad33-b613a572380f|Toyota|Yaris Ativ|Premium S|4425.00|1740.00|1480.00|2620.00||primary_official|https://www.toyota.co.th/en/model/api/car/?series_code=yarisativ|2026-09-19 13:58:40.194
d0f81f73-ab6d-4a8d-9995-37f98d6290fd|Toyota|Yaris Cross|HEV|4315.00|1770.00|1615.00|2640.00|165.00|secondary_automotive_media|https://www.9carthai.com/toyota-price/|2026-09-18 08:45:44.254
